Net Metrekare,Oda Sayısı,Bulunduğu Kat,Banyo Sayısı,Binanın Yaşı,Binanın Kat Sayısı,Site İçerisinde,address,price,latitude,longitude
180.0,4+1,Çatı Katı,2,0 (Yeni),3,Hayır,Kocaeli - Darıca - Piri Reis Mahallesi,4700000,40.7806769,29.3656846
90.0,2+1,Bahçe Katı,1,16-20,3,Hayır,Kocaeli - Darıca - Bayramoğlu Mahallesi,1800000,40.7947045,29.3569749
130.0,3+1,3.Kat,1,0 (Yeni),3,Evet,Kocaeli - İzmit - Orhan Mahallesi,4950000,40.7765666,29.9256259
90.0,2+1,5.Kat,1,4,5,Hayır,Kocaeli - İzmit - Zabıtan Mahallesi,1900000,40.7685945,29.9079131
115.0,3+1,8.Kat,2,3,15,Evet,Kocaeli - Gebze - Kirazpınar Mahallesi,4500000,40.8257564,29.4701613
215.0,5+1,3.Kat,2,3,3,Hayır,Kocaeli - Darıca - Nenehatun Mahallesi,3789000,40.7812258,29.384554
177.0,3+1,2.Kat,2,4,4,Evet,Kocaeli - Başiskele - Yeşilyurt Mahallesi,7999999,40.7147344,29.9538172
170.0,4+2,1.Kat,2,3,5,Hayır,Kocaeli - Gebze - Köşklü Çeşme Mahallesi,4300000,40.7956379,29.4077745
240.0,4+1,Çatı Dubleks,2,11-15,3,Evet,Kocaeli - Başiskele - Yeşilyurt Mahallesi,10780000,40.7147344,29.9538172
130.0,3+1,Çatı Dubleks,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Emekevler Mahallesi,2400000,40.7387377,30.0723009
120.0,3+1,3.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Körfez - Güney Mahallesi,3300000,40.7502682,29.7715563
200.0,4+1,3.Kat,3,5-10,3,Evet,Kocaeli - İzmit - Turgut Mahallesi,6750000,40.7747821,29.9176735
120.0,3+1,1.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Gölcük - Şirinköy Mahallesi,2850000,40.6953781,29.8222085
110.0,3+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,2850000,40.7147344,29.9538172
75.0,2+1,Bahçe Katı,1,21 Ve Üzeri,4,Hayır,Kocaeli - Darıca - Zincirlikuyu Mahallesi,1250000,40.7583923,29.3852797
130.0,3+1,3.Kat,1,3,5,Hayır,Kocaeli - Gebze - Mevlana Mahallesi,2920000,40.8055082,29.4222855
125.0,3+1,3.Kat,1,5-10,4,Hayır,Kocaeli - Darıca - Bağlarbaşı Mahallesi,5650000,40.7617966,29.3918108
140.0,3+1,3.Kat,2,5-10,4,Hayır,Kocaeli - Darıca - Cami Mahallesi,5200000,40.7636197,29.3685878
220.0,5+1,3.Kat,1,11-15,3,Evet,Kocaeli - Darıca - Piri Reis Mahallesi,3650000,40.7806769,29.3656846
80.0,2+1,Yüksek Giriş,1,5-10,4,Hayır,Kocaeli - Darıca - Sırasöğütler Mahallesi,2150000,40.7896467,29.3918108
115.0,3+1,3.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Ertuğrul Gazi Mahallesi,2900000,40.7548512,30.0361888
80.0,2+1,2.Kat,1,5-10,4,Hayır,Kocaeli - Gebze - Köşklü Çeşme Mahallesi,1850000,40.7956379,29.4077745
80.0,2+1,Düz Giriş (Zemin),1,21 Ve Üzeri,4,Hayır,Kocaeli - İzmit - Hacıhasan Mahallesi,1950000,40.7658231,29.92273419999999
98.0,2+1,Bahçe Katı,2,0 (Yeni),3,Hayır,Kocaeli - Karamürsel - Kayacık Mahallesi,6150000,40.6834256,29.5890568
150.0,4+1,1.Kat,2,0 (Yeni),4,Hayır,Kocaeli - Başiskele - Döngel Mahallesi,3900000,40.6918869,29.9364694
130.0,3+1,2.Kat,2,5-10,3,Hayır,Kocaeli - Kartepe - Ataevler Mahallesi,3190000,40.7438656,30.0463012
85.0,2+1,Yüksek Giriş,1,0 (Yeni),3,Evet,Kocaeli - Darıca - Bayramoğlu Mahallesi,2650000,40.7947045,29.3569749
115.0,4+1,3.Kat,1,11-15,3,Hayır,Kocaeli - Gölcük - Çiftlik Mahallesi,3800000,40.7042886,29.8439109
140.0,3+1,Çatı Katı,1,0 (Yeni),4,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,3150000,40.7147344,29.9538172
94.0,2+1,6.Kat,1,0 (Yeni),8,Hayır,Kocaeli - İzmit - Çayırköy Mahallesi,2875000,40.800946,29.995282
92.0,2+1,2.Kat,1,0 (Yeni),4,Evet,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,3800000,40.7365963,30.0231861
120.0,3+1,1.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,2900000,40.7365963,30.0231861
115.0,3+1,5.Kat,1,21 Ve Üzeri,5,Evet,Kocaeli - Gölcük - Değirmendere Merkez Mahallesi,1965000,40.708765,29.738127
180.0,3+1,3.Kat,2,5-10,4,Evet,Kocaeli - İzmit - Cumhuriyet Mahallesi,4600000,40.7593509,29.8742885
111.0,3+1,Düz Giriş (Zemin),1,0 (Yeni),4,Evet,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,4250000,40.7365963,30.0231861
75.0,2+1,1.Kat,1,1,7,Hayır,Kocaeli - İzmit - Yenişehir Mahallesi,1700000,40.77316889999999,29.9639357
110.0,3+1,3.Kat,1,21 Ve Üzeri,3,Hayır,Kocaeli - Darıca - Bağlarbaşı Mahallesi,3300000,40.7617966,29.3918108
98.0,3+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,3100000,40.7147344,29.9538172
90.0,2+1,1.Kat,3,0 (Yeni),4,Hayır,Kocaeli - Başiskele - Döngel Mahallesi,1750000,40.6918869,29.9364694
69.0,1+1,Unknown,2,5-10,1,Hayır,Kocaeli - Kandıra - Akıncı Mahallesi,2770000,41.052096,29.967234
95.0,2+1,Yüksek Giriş,1,0 (Yeni),3,Hayır,Kocaeli - Başiskele - Yaylacık Mahallesi,2075000,40.7266596,29.9769441
125.0,3+1,Yüksek Giriş,1,0 (Yeni),3,Hayır,Kocaeli - Başiskele - Döngel Mahallesi,2900000,40.6918869,29.9364694
150.0,3+1,1.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Emek Mahallesi,3500000,40.8188859,29.403421
95.0,2+1,4.Kat,1,11-15,4,Hayır,Kocaeli - Darıca - Emek Mahallesi,2490000,40.7999983,29.3671362
80.0,2+1,4.Kat,1,5-10,4,Hayır,Kocaeli - Çayırova - Akse Mahallesi,1670000,40.8359257,29.4005185
80.0,2+1,Bahçe Katı,2,0 (Yeni),2,Evet,Kocaeli - Başiskele - Fatih Mahallesi,5950000,40.6944072,29.9682719
110.0,3+1,2.Kat,1,5-10,3,Hayır,Kocaeli - Derince - Sırrıpaşa Mahallesi,2525000,40.7618084,29.8207615
103.0,3+1,7.Kat,2,11-15,14,Evet,Kocaeli - Gebze - Kirazpınar Mahallesi,3250000,40.8257564,29.4701613
120.0,3+1,3.Kat,1,11-15,5,Hayır,Kocaeli - İzmit - Turgut Mahallesi,3150000,40.7747821,29.9176735
80.0,2+1,1.Kat,1,21 Ve Üzeri,6,Hayır,Kocaeli - İzmit - Hacıhızır Mahallesi,2375000,40.771117,29.9285176
150.0,3+1,Çatı Dubleks,2,5-10,3,Evet,Kocaeli - Başiskele - Yeşilyurt Mahallesi,2800000,40.7147344,29.9538172
90.0,2+1,3.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Emek Mahallesi,3100000,40.8188859,29.403421
125.0,3+1,2.Kat,1,5-10,2,Hayır,Kocaeli - Kartepe - Emekevler Mahallesi,2550000,40.7387377,30.0723009
90.0,2+1,Yüksek Giriş,1,0 (Yeni),4,Evet,Kocaeli - Başiskele - Paşadağ Mahallesi,2750000,40.7064933,29.9827252
70.0,2+1,1.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Körfez - Hacı Osman Mahallesi,2100000,40.77684319999999,29.7512903
112.0,3+1,Düz Giriş (Zemin),2,5-10,5,Evet,Kocaeli - Derince - Yenikent Mahallesi,3100000,40.7789789,29.8091854
66.0,2+1,3.Kat,1,0 (Yeni),4,Evet,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,2500000,40.7365963,30.0231861
100.0,3+1,3.Kat,1,16-20,12,Hayır,Kocaeli - İzmit - Fevzi Çakmak Mahallesi,2135000,40.7804057,29.9892286
75.0,2+1,3.Kat,1,21 Ve Üzeri,3,Hayır,Kocaeli - Kartepe - İstasyon Mahallesi,1435000,40.7520434,30.0217413
85.0,2+1,Bahçe Katı,1,5-10,4,Hayır,Kocaeli - İzmit - Orhan Mahallesi,2800000,40.7765666,29.9256259
65.0,1+1,3.Kat,1,5-10,4,Evet,Kocaeli - İzmit - Orhan Mahallesi,1490000,40.7765666,29.9256259
95.0,2+1,4.Kat,1,21 Ve Üzeri,6,Hayır,Kocaeli - İzmit - Çukurbağ Mahallesi,1690000,40.7675686,29.932855
162.0,4+1,Villa Tipi,3,0 (Yeni),4,Evet,Kocaeli - İzmit - Kabaoğlu Mahallesi,7000000,40.81542,29.929028
38.0,1+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - İzmit - Kabaoğlu Mahallesi,1400000,40.81542,29.929028
90.0,2+1,Müstakil,1,21 Ve Üzeri,1,Hayır,Kocaeli - Gebze - Mimar Sinan Mahallesi,1575000,40.8105789,29.3874568
110.0,2+1,4.Kat,1,5-10,5,Evet,Kocaeli - Derince - İbnisina Mahallesi,2450000,40.7604584,29.8091854
145.0,3+1,1.Kat,2,5-10,3,Evet,Kocaeli - Başiskele - Yaylacık Mahallesi,7000000,40.7266596,29.9769441
75.0,2+1,3.Kat,1,21 Ve Üzeri,4,Hayır,Kocaeli - İzmit - Kadıköy Mahallesi,1300000,40.7665482,29.9465892
70.0,2+1,2.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,2300000,40.7147344,29.9538172
110.0,3+1,3.Kat,1,0 (Yeni),4,Evet,Kocaeli - İzmit - Sepetçi Mahallesi,2850000,40.819435,29.974783
125.0,3+1,1.Kat,2,0 (Yeni),4,Hayır,Kocaeli - Başiskele - Altınkent Mahallesi,3500000,40.697935,29.9436979
95.0,2+1,2.Kat,1,4,3,Hayır,Kocaeli - Başiskele - Barbaros Mahallesi,3300000,40.7074291,29.9306863
100.0,2+1,Çatı Katı,1,11-15,4,Hayır,Kocaeli - Çayırova - Akse Mahallesi,2000000,40.8359257,29.4005185
120.0,3+1,1.Kat,1,21 Ve Üzeri,4,Hayır,Kocaeli - İzmit - Tepecik Mahallesi,2000000,40.7630784,29.9252645
70.0,2+1,Bahçe Katı,1,2,4,Evet,Kocaeli - Kartepe - Dumlupınar Mahallesi,4500000,40.758402,30.0116271
90.0,2+1,Yüksek Giriş,1,2,3,Hayır,Kocaeli - Kartepe - Ataevler Mahallesi,2050000,40.7438656,30.0463012
165.0,4+1,Bahçe Dublex,3,0 (Yeni),5,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,3500000,40.7147344,29.9538172
44.0,Stüdyo,Düz Giriş (Zemin),1,0 (Yeni),4,Hayır,Kocaeli - Körfez - Mimar Sinan Mahallesi,1470000,40.7659429,29.7570809
115.0,3+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,2499999,40.7365963,30.0231861
47.0,1+1,2.Kat,1,5-10,5,Hayır,Kocaeli - İzmit - Cedit Mahallesi,1195000,40.7690192,29.9379151
88.0,2+1,1.Kat,1,3,4,Hayır,Kocaeli - Gebze - Arapçeşme Mahallesi,2525000,40.8106236,29.4455
90.0,2+1,3.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Ertuğrul Gazi Mahallesi,2150000,40.7548512,30.0361888
150.0,3+1,3.Kat,2,0 (Yeni),3,Evet,Kocaeli - Başiskele - Fatih Mahallesi,3950000,40.6944072,29.9682719
520.0,3+1,Unknown,1,2,2,Evet,Kocaeli - Gölcük - Hisareyn Merkez Mahallesi,7500000,40.683793,29.851405
293.0,5+1,Unknown,2,16-20,2,Hayır,Kocaeli - Gebze - İnönü Mahallesi,2500000,40.8184455,29.4382459
120.0,2+1,5.Kat,1,4,5,Evet,Kocaeli - Derince - Yenikent Mahallesi,3425000,40.7789789,29.8091854
58.0,1+1,Düz Giriş (Zemin),1,0 (Yeni),4,Hayır,Kocaeli - Kartepe - Dumlupınar Mahallesi,1650000,40.758402,30.0116271
115.0,3+1,3.Kat,2,0 (Yeni),4,Evet,Kocaeli - Başiskele - Fatih Mahallesi,3960000,40.6944072,29.9682719
144.0,4+1,Müstakil,2,16-20,2,Hayır,Kocaeli - Başiskele - Yaylacık Mahallesi,4500000,40.7266596,29.9769441
105.0,3+1,4.Kat,2,21 Ve Üzeri,8,Hayır,Kocaeli - İzmit - Yahyakaptan Mahallesi,3700000,40.7683026,29.9769441
80.0,2+1,6.Kat,1,11-15,6,Hayır,Kocaeli - Çayırova - Cumhuriyet Mahallesi,2100000,40.8670847,29.3801998
120.0,3+1,6.Kat,1,11-15,6,Hayır,Kocaeli - Gebze - Barış SB Mahallesi,2450000,40.7857558,29.4556552
100.0,2+1,3.Kat,2,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,2320000,40.8283772,29.3860054
120.0,3+1,1.Kat,1,21 Ve Üzeri,5,Hayır,Kocaeli - Derince - Yavuz Sultan Mahallesi,1450000,40.75283570000001,29.803397
120.0,2+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,3100000,40.7147344,29.9538172
110.0,3+1,Yüksek Giriş,2,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,2000000,40.8283772,29.3860054
110.0,2+1,4.Kat,2,1,4,Hayır,Kocaeli - Başiskele - Yuvacık Yakacık Mahallesi,5000000,40.67258229999999,29.97983469999999
80.0,2+1,1.Kat,1,5-10,5,Hayır,Kocaeli - Körfez - Mimar Sinan Mahallesi,3750000,40.7659429,29.7570809
200.0,5+2,5.Kat,2,2,5,Hayır,Kocaeli - Çayırova - Emek Mahallesi,20000,40.8188859,29.403421
120.0,3+1,Çatı Dubleks,1,5-10,3,Hayır,Kocaeli - Darıca - Kazım Karabekir Mahallesi,2350000,40.7764794,29.3932622
100.0,2+1,1.Kat,1,11-15,3,Hayır,Kocaeli - İzmit - Alikahya Fatih Mahallesi,2770000,40.770276,29.987535
120.0,3+1,6.Kat,1,21 Ve Üzeri,7,Hayır,Kocaeli - İzmit - Ömerağa Mahallesi,3650000,40.759922,29.9292405
85.0,2+1,4.Kat,1,21 Ve Üzeri,4,Hayır,Kocaeli - İzmit - Ömerağa Mahallesi,2650000,40.759922,29.9292405
100.0,2+1,Çatı Dubleks,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,2310000,40.8283772,29.3860054
210.0,4+1,4.Kat,2,11-15,4,Hayır,Kocaeli - İzmit - Şirintepe Mahallesi,6100000,40.7634588,29.85982379999999
130.0,3+1,1.Kat,1,5-10,2,Hayır,Kocaeli - Gölcük - Kavaklı Mahallesi,2260000,40.7190831,29.8366771
125.0,3+1,3.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Dumlupınar Mahallesi,2950000,40.758402,30.0116271
88.0,2+1,Yüksek Giriş,1,0 (Yeni),4,Evet,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,2550000,40.7365963,30.0231861
125.0,3+1,Düz Giriş (Zemin),1,11-15,6,Hayır,Kocaeli - İzmit - Kemalpaşa Mahallesi,3000000,40.7616073,29.9212883
200.0,5+1,Unknown,3,2,3,Unknown,Kocaeli - Kandıra - Cebeci Mahallesi,6450000,41.187255,30.255321
85.0,2+1,4.Kat,1,0 (Yeni),5,Hayır,Kocaeli - Körfez - Mimar Sinan Mahallesi,2950000,40.7659429,29.7570809
110.0,3+1,3.Kat,2,4,4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,2620000,40.8283772,29.3860054
100.0,3+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Köseköy Mahallesi,2575000,40.7400611,30.0029572
165.0,3+1,2.Kat,3,16-20,5,Evet,Kocaeli - Gebze - Barış Mahallesi,7250000,40.77345750000001,29.4498523
80.0,2+1,Müstakil,1,4,1,Hayır,Kocaeli - Kandıra - Çalyer Mahallesi,4750000,40.959323,29.983749
95.0,2+1,1.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Darıca - Osman Gazi Mahallesi,2400000,40.78985660000001,29.3743939
110.0,3+1,1.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Darıca - Sırasöğütler Mahallesi,2800000,40.7896467,29.3918108
160.0,3+1,1.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Darıca - Osman Gazi Mahallesi,2798000,40.78985660000001,29.3743939
90.0,2+1,1.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Darıca - Sırasöğütler Mahallesi,2200000,40.7896467,29.3918108
95.0,2+1,1.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Darıca - Sırasöğütler Mahallesi,2300000,40.7896467,29.3918108
95.0,2+1,2.Kat,1,4,3,Hayır,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,1885000,40.7365963,30.0231861
145.0,4+1,Bahçe Katı,2,0 (Yeni),2,Hayır,Kocaeli - Başiskele - Yeniköy Merkez Mahallesi,5915000,40.6896527,29.8873054
220.0,4+1,2.Kat,3,0 (Yeni),2,Hayır,Kocaeli - Darıca - Cami Mahallesi,6400000,40.7636197,29.3685878
118.0,3+1,5.Kat,1,21 Ve Üzeri,7,Hayır,Kocaeli - İzmit - Yahyakaptan Mahallesi,3200000,40.7683026,29.9769441
58.0,1+1,1.Kat,1,0 (Yeni),3,Evet,Kocaeli - Kartepe - Ataevler Mahallesi,3000000,40.7438656,30.0463012
70.0,2+1,2.Kat,1,5-10,5,Hayır,Kocaeli - Gebze - Mustafapaşa Mahallesi,2050000,40.8015696,29.4280895
180.0,5+1,3.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,4200000,40.8283772,29.3860054
155.0,3+1,Çatı Katı,1,2,3,Hayır,Kocaeli - Derince - Sırrıpaşa Mahallesi,3100000,40.7618084,29.8207615
103.0,2+1,Çatı Katı,1,0 (Yeni),3,Hayır,Kocaeli - Karamürsel - Kayacık Mahallesi,6150000,40.6834256,29.5890568
112.0,3+1,2.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Derince - Yavuz Sultan Mahallesi,3250000,40.75283570000001,29.803397
135.0,3+1,Çatı Katı,1,5-10,3,Hayır,Kocaeli - Körfez - Kuzey Mahallesi,2750000,40.7614938,29.7932666
178.0,4+1,Çatı Katı,2,0 (Yeni),3,Hayır,Kocaeli - Derince - Yavuz Sultan Mahallesi,4250000,40.75283570000001,29.803397
80.0,2+1,3.Kat,1,16-20,3,Hayır,Kocaeli - Gölcük - İpek Yolu Mahallesi,1559000,40.7013674,29.8337835
101.0,3+1,5.Kat,2,0 (Yeni),5,Evet,Kocaeli - Başiskele - Fatih Mahallesi,3980000,40.6944072,29.9682719
85.0,2+1,3.Kat,1,5-10,4,Hayır,Kocaeli - İzmit - Gündoğdu Mahallesi,2875000,40.793316,29.9581538
100.0,2+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Ataevler Mahallesi,2250000,40.7438656,30.0463012
165.0,4+1,Bahçe Dublex,3,0 (Yeni),4,Hayır,Kocaeli - Başiskele - Fatih Mahallesi,4355000,40.6944072,29.9682719
85.0,2+1,2.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,2550000,40.7365963,30.0231861
65.0,1+1,3.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Kartepe - Ertuğrul Gazi Mahallesi,1750000,40.7548512,30.0361888
105.0,3+1,2.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Ataevler Mahallesi,2675000,40.7438656,30.0463012
110.0,3+1,1.Kat,1,11-15,5,Hayır,Kocaeli - İzmit - Ömerağa Mahallesi,2980000,40.759922,29.9292405
127.0,3+1,5.Kat,1,21 Ve Üzeri,5,Hayır,Kocaeli - Derince - Çenedağ Mahallesi,1840000,40.7631567,29.8323367
175.0,4+1,Çatı Dubleks,3,0 (Yeni),4,Hayır,Kocaeli - Başiskele - Fatih Mahallesi,4555000,40.6944072,29.9682719
132.0,3+1,2.Kat,1,5-10,4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,3750000,40.8283772,29.3860054
100.0,3+1,Bahçe Dublex,1,11-15,5,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,2830000,40.8283772,29.3860054
85.0,2+1,2.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Başiskele - Fatih Mahallesi,2549000,40.6944072,29.9682719
110.0,3+1,1.Kat,1,5-10,3,Hayır,Kocaeli - Çayırova - Atatürk Mahallesi,2800000,40.8361956,29.3787483
220.0,4+1,3.Kat,2,5-10,4,Hayır,Kocaeli - İzmit - Şirintepe Mahallesi,5600000,40.7634588,29.85982379999999
140.0,4+1,4.Kat,2,21 Ve Üzeri,4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,1500000,40.8283772,29.3860054
120.0,3+1,1.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Gebze - İstasyon Mahallesi,2420000,40.7870595,29.4135791
85.0,2+1,3.Kat,1,3,4,Evet,Kocaeli - Kandıra - Orhan Mahallesi,2950000,41.0720634,30.1355413
178.0,4+1,Unknown,3,3,1,Evet,Kocaeli - İzmit - Kabaoğlu Mahallesi,25000000,40.81542,29.929028
100.0,2+1,Düz Giriş (Zemin),1,5-10,4,Evet,Kocaeli - Derince - Yenikent Mahallesi,2850000,40.7789789,29.8091854
95.0,2+1,3.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Körfez - Yavuz Sultan Selim Mahallesi,2650000,40.7807635,29.7947139
50.0,1+1,1.Kat,1,5-10,3,Hayır,Kocaeli - İzmit - Cedit Mahallesi,1550000,40.7690192,29.9379151
75.0,2+1,Düz Giriş (Zemin),2,11-15,5,Hayır,Kocaeli - Darıca - Osman Gazi Mahallesi,1450000,40.78985660000001,29.3743939
90.0,2+1,2.Kat,1,0 (Yeni),5,Hayır,Kocaeli - Kartepe - Ertuğrul Gazi Mahallesi,2890000,40.7548512,30.0361888
90.0,2+1,3.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Çayırova - Emek Mahallesi,2450000,40.8188859,29.403421
170.0,4+1,5.Kat,1,0 (Yeni),5,Hayır,Kocaeli - Kartepe - Ertuğrul Gazi Mahallesi,5250000,40.7548512,30.0361888
225.0,5+1,3.Kat,3,11-15,3,Hayır,Kocaeli - İzmit - Yahyakaptan Mahallesi,8500000,40.7683026,29.9769441
150.0,3+2,Bahçe Dublex,1,5-10,4,Hayır,Kocaeli - Derince - Çınarlı Mahallesi,3180000,40.7645032,29.8439109
155.0,3+1,1.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,2895000,40.7147344,29.9538172
75.0,2+1,3.Kat,1,0 (Yeni),5,Hayır,Kocaeli - Gölcük - Piyalepaşa Mahallesi,2750000,40.7106363,29.8337835
120.0,3+1,Çatı Katı,2,0 (Yeni),2,Hayır,Kocaeli - Körfez - Hacı Osman Mahallesi,3600000,40.77684319999999,29.7512903
75.0,2+1,1.Kat,1,0 (Yeni),2,Hayır,Kocaeli - Körfez - Hacı Osman Mahallesi,2475000,40.77684319999999,29.7512903
67.0,2+1,Düz Giriş (Zemin),1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,1990000,40.7365963,30.0231861
160.0,3+1,3.Kat,2,4,3,Evet,Kocaeli - Kartepe - Emekevler Mahallesi,5850000,40.7387377,30.0723009
90.0,2+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Uzunçiftlik Mahallesi,2150000,40.7527798,30.0636349
95.0,2+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Ataevler Mahallesi,2300000,40.7438656,30.0463012
140.0,3+1,Çatı Katı,2,2,3,Evet,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,3200000,40.7365963,30.0231861
90.0,2+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Darıca - Osman Gazi Mahallesi,2850000,40.78985660000001,29.3743939
135.0,3+1,Yüksek Giriş,1,5-10,5,Hayır,Kocaeli - Körfez - İlimtepe Mahallesi,2850000,40.7905943,29.7599761
180.0,4+1,4.Kat,2,5-10,4,Hayır,Kocaeli - Çayırova - İnönü Mahallesi,3500000,40.8228769,29.3932622
175.0,3+1,3.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Darıca - Cami Mahallesi,7125000,40.7636197,29.3685878
140.0,3+1,Yüksek Giriş,2,0 (Yeni),3,Hayır,Kocaeli - Darıca - Sırasöğütler Mahallesi,3100000,40.7896467,29.3918108
83.0,2+0,Kot 1 (-1).Kat,1,21 Ve Üzeri,4,Hayır,Kocaeli - İzmit - 28 Haziran Mahallesi,600000,40.7804258,29.9465892
130.0,3+1,4.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Gebze - Cumhuriyet Mahallesi,4000000,40.8117542,29.3540715
120.0,3+1,Yüksek Giriş,1,11-15,3,Hayır,Kocaeli - Kartepe - Ataevler Mahallesi,2130000,40.7438656,30.0463012
170.0,4+1,5.Kat,1,0 (Yeni),5,Hayır,Kocaeli - Kartepe - Ertuğrul Gazi Mahallesi,5250000,40.7548512,30.0361888
82.0,1+1,Bahçe Katı,1,11-15,3,Hayır,Kocaeli - Başiskele - Barbaros Mahallesi,1650000,40.7074291,29.9306863
140.0,3+1,1.Kat,2,11-15,3,Hayır,Kocaeli - Başiskele - Barbaros Mahallesi,4150000,40.7074291,29.9306863
110.0,3+1,2.Kat,1,5-10,3,Evet,Kocaeli - Kartepe - Ataevler Mahallesi,3100000,40.7438656,30.0463012
145.0,3+1,Bahçe Katı,1,5-10,3,Hayır,Kocaeli - Başiskele - Barbaros Mahallesi,2200000,40.7074291,29.9306863
95.0,2+1,2.Kat,1,21 Ve Üzeri,3,Hayır,Kocaeli - Darıca - Fevzi Çakmak Mahallesi,1650000,40.7669386,29.3973465
85.0,2+1,2.Kat,1,5-10,4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,2950000,40.8283772,29.3860054
85.0,2+1,Yüksek Giriş,1,21 Ve Üzeri,4,Hayır,Kocaeli - Darıca - Bayramoğlu Mahallesi,3750000,40.7947045,29.3569749
139.0,3+1,Bahçe Katı,2,0 (Yeni),4,Evet,Kocaeli - Başiskele - Fatih Mahallesi,5700000,40.6944072,29.9682719
85.0,2+1,Bahçe Katı,2,11-15,3,Evet,Kocaeli - İzmit - Alikahya Fatih Mahallesi,2710000,40.770276,29.987535
85.0,2+1,Bahçe Katı,1,3,4,Hayır,Kocaeli - Gebze - Köşklü Çeşme Mahallesi,1875000,40.7956379,29.4077745
125.0,3+1,2.Kat,1,5-10,3,Hayır,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,2570000,40.7365963,30.0231861
160.0,3+1,3.Kat,2,4,3,Evet,Kocaeli - Kartepe - Emekevler Mahallesi,5800000,40.7387377,30.0723009
60.0,1+1,2.Kat,1,4,4,Hayır,Kocaeli - İzmit - Yenişehir Mahallesi,1695000,40.77316889999999,29.9639357
